location_id,business_date,orders,gross_cents,refund_cents,labor_minutes,completed_jobs,on_time_jobs
L0079,2025-05-16,121,232804,9500,363,111,101
L0079,2025-05-17,127,341757,5544,635,112,110
L0079,2025-05-18,120,243480,8649,720,106,104
L0079,2025-05-19,119,427924,9364,595,106,99
L0079,2025-05-20,112,417536,7084,672,101,97
L0079,2025-05-21,117,346554,6417,702,100,96
L0079,2025-05-22,105,332955,6332,420,95,84
L0079,2025-05-23,115,357190,9933,575,107,100
L0079,2025-05-25,106,386158,4294,424,95,82
L0079,2025-05-26,124,365800,2808,620,117,115
L0079,2025-05-27,93,298344,4808,651,79,76
L0079,2025-05-28,97,265877,9507,679,95,93
L0079,2025-05-29,103,223304,10199,412,91,86
L0079,2025-05-30,89,178979,7993,445,86,79
L0079,2025-05-31,146,265282,12115,438,131,118
L0079,2025-06-01,112,389760,18111,448,100,88
L0079,2025-06-02,122,505690,24012,610,117,105
L0079,2025-06-03,108,276804,5191,648,107,93
L0079,2025-06-04,105,331800,9556,525,103,89
L0079,2025-06-05,88,295504,13623,264,77,66
L0079,2025-06-06,114,231648,9058,570,103,94
L0079,2025-06-07,122,440664,11770,732,116,104
L0079,2025-06-08,126,484218,11499,378,125,108
L0079,2025-06-09,93,306621,9087,465,83,71
L0079,2025-06-10,118,316122,8921,826,105,97
L0079,2025-06-11,85,322660,9868,340,80,76
L0079,2025-06-12,88,325864,14233,264,83,76
L0079,2025-06-13,96,329280,10323,480,84,82
L0079,2025-06-14,113,361600,14977,678,102,94
L0079,2025-06-15,117,467064,11163,819,107,104
L0079,2025-06-16,95,399000,16478,475,87,81
L0079,2025-06-17,110,419650,4379,440,98,84
L0079,2025-06-18,102,389946,12829,714,89,86
L0079,2025-06-19,118,337598,9730,354,108,95
L0079,2025-06-20,95,266380,7860,475,85,79
L0079,2025-06-21,112,214928,6149,560,109,106
L0079,2025-06-22,113,326231,11779,452,105,92
L0079,2025-06-23,84,178500,3380,420,78,74
L0079,2025-06-24,91,204386,7624,364,86,78
L0079,2025-06-25,107,207152,10165,321,91,87
L0079,2025-06-26,117,438750,9680,468,112,110
L0079,2025-06-27,125,261125,6858,375,110,99
L0079,2025-06-28,107,282480,10348,642,102,91
L0079,2025-06-29,125,547125,26014,875,114,104
L0080,2025-01-01,161,690690,23737,644,156,147
L0080,2025-01-02,147,393666,4560,1029,137,128
L0080,2025-01-03,201,705711,14138,1005,194,167
L0080,2025-01-04,208,412880,8079,1248,194,178
L0080,2025-01-05,187,481525,22382,748,161,158
L0080,2025-01-06,144,386640,17404,432,136,116
L0080,2025-01-07,171,501201,19309,855,161,138
L0080,2025-01-08,145,524030,11414,870,142,127
L0080,2025-01-09,162,677646,29490,648,148,133
L0080,2025-01-10,173,392191,3254,692,153,135
L0080,2025-01-11,170,578510,6051,680,167,152
L0080,2025-01-12,209,391457,5624,1254,205,192
L0080,2025-01-13,164,505612,16846,492,150,128
L0080,2025-01-14,193,406458,7381,772,190,186
L0080,2025-01-15,175,751800,25216,525,159,149
L0080,2025-01-16,159,515478,16556,477,156,147
L0080,2025-01-17,199,750230,26714,796,173,161
L0080,2025-01-18,204,706860,14375,816,201,197
L0080,2025-01-19,187,708169,13576,748,165,162
L0080,2025-01-20,137,449223,4658,959,119,104
L0080,2025-01-21,201,828321,16059,804,173,163
L0080,2025-01-22,183,560346,22375,549,166,144
L0080,2025-01-23,192,781248,16422,1344,184,175
L0080,2025-01-24,139,605901,21536,973,118,103
L0080,2025-01-25,246,1036152,40278,1476,225,219
L0080,2025-01-26,177,442146,2476,1239,159,142
L0080,2025-01-27,197,785045,26493,1182,180,167
L0080,2025-01-28,192,775488,8721,768,189,185
L0080,2025-01-29,159,503553,5287,477,149,145
L0080,2025-01-30,178,547706,15606,712,159,157
L0080,2025-01-31,147,481866,8072,1029,134,115
L0080,2025-02-01,173,451011,9328,865,154,137
L0080,2025-02-02,239,710547,16363,1195,222,216
L0080,2025-02-03,191,653029,7139,955,169,147
L0080,2025-02-04,202,671246,6999,808,172,164
L0080,2025-02-05,154,349734,5062,462,148,143
L0080,2025-02-06,179,411700,13590,1253,161,154
L0080,2025-02-07,172,624188,28038,860,160,149
L0080,2025-02-08,168,627816,23485,1176,151,129
L0080,2025-02-09,180,389340,18643,1080,155,150
L0080,2025-02-10,145,652210,18833,725,139,132
L0080,2025-02-11,138,409446,8248,828,130,125
L0080,2025-02-12,198,367092,12097,990,190,191
L0080,2025-02-13,165,531300,5833,660,149,147
L0080,2025-02-14,180,359100,8195,540,169,145
L0080,2025-02-15,198,523512,24835,990,181,169
L0080,2025-02-16,195,379860,11119,1170,181,174
L0080,2025-02-17,171,503766,11903,1026,161,138
L0080,2025-02-18,176,741664,24759,704,161,159
L0080,2025-02-19,170,419050,8988,510,155,134
L0080,2025-02-20,160,309280,5740,800,141,131
L0080,2025-02-21,143,463034,7202,1001,139,127
L0080,2025-02-22,194,834006,15597,970,185,182
L0080,2025-02-23,230,628360,21467,1150,219,187
L0080,2025-02-24,189,655830,14020,1134,163,142
L0080,2025-02-25,171,327465,6457,1197,145,133
L0080,2025-02-26,171,406980,6711,513,156,146
L0080,2025-02-27,155,283805,7728,620,149,146
L0080,2025-02-28,154,688534,5307,616,136,124
L0080,2025-03-01,236,425980,14005,1180,202,179
L0080,2025-03-02,232,970224,9806,1160,218,209
L0080,2025-03-03,140,575260,5718,980,127,128
L0080,2025-03-04,174,524088,3160,1218,160,156
L0080,2025-03-05,169,483509,18320,507,146,138
L0080,2025-03-06,189,675486,13235,1134,175,161
L0080,2025-03-07,149,646809,14728,1043,133,129
L0080,2025-03-08,185,459910,6471,1110,175,159
L0080,2025-03-09,245,731815,15287,1225,221,194
L0080,2025-03-10,203,684516,9879,1421,187,171
L0080,2025-03-11,193,471885,21561,965,181,170
L0080,2025-03-12,155,465775,4319,775,132,120
L0080,2025-03-13,166,704504,31856,996,162,142
L0080,2025-03-14,204,504900,19612,1224,183,175
L0080,2025-03-15,181,609246,15012,1086,171,150
L0080,2025-03-16,220,424600,17881,1100,212,198
L0080,2025-03-17,152,282872,9285,456,142,130
L0080,2025-03-18,172,645172,7886,,161,152
L0080,2025-03-19,167,572476,9810,1002,143,133
L0080,2025-03-20,161,383663,11665,1127,145,128
L0080,2025-03-21,156,530868,20009,936,143,126
L0080,2025-03-22,220,635140,16670,1320,204,198
L0080,2025-03-23,234,424008,16300,1170,205,196
L0080,2025-03-24,145,403970,10728,435,124,108
L0080,2025-03-25,175,501725,2882,875,164,157
L0080,2025-03-26,152,410856,17237,608,136,127
L0080,2025-03-27,139,477187,3064,973,123,107
L0080,2025-03-28,138,321816,2007,690,136,127
L0080,2025-03-29,225,754425,16720,1125,222,196
L0080,2025-03-30,227,572040,9008,1135,203,200
L0080,2025-03-31,162,337122,5860,648,147,143
L0080,2025-04-01,142,577088,11394,568,140,130
L0080,2025-04-02,145,304065,1930,1015,124,108
L0080,2025-04-03,139,542517,21426,973,119,103
L0080,2025-04-04,140,626780,27047,840,135,121
L0080,2025-04-05,201,510138,24375,1206,178,160
L0080,2025-04-06,240,1002480,33966,1440,238,206
L0080,2025-04-07,144,351936,3139,432,132,120
L0080,2025-04-08,155,566370,21483,930,142,124
L0080,2025-04-09,163,313612,7321,489,154,131
L0080,2025-04-10,147,330309,14284,588,138,125
L0080,2025-04-12,191,837535,7777,573,177,172
L0080,2025-04-13,171,349182,4304,1197,145,127
L0080,2025-04-14,190,847780,34234,1140,178,170
L0080,2025-04-15,139,598673,14320,973,138,133
L0080,2025-04-16,159,393366,10787,636,148,128
L0080,2025-04-17,202,834866,32721,1010,186,162
L0080,2025-04-18,143,319748,5528,858,134,123
L0080,2025-04-19,208,902512,26745,1040,206,181
L0080,2025-04-20,175,594825,4854,1225,156,137
L0080,2025-04-21,145,526495,19008,580,130,125
L0080,2025-04-22,145,404550,10203,870,136,119
L0080,2025-04-23,156,452556,3998,1092,155,150
L0080,2025-04-24,174,708528,15639,522,150,129
L0080,2025-04-25,174,514518,7417,1218,149,146
L0080,2025-04-26,202,418746,10262,606,180,168
L0080,2025-04-27,188,429768,16924,752,176,162
L0080,2025-04-27,188,429768,16924,752,176,162
L0080,2025-04-28,180,731520,15358,900,161,137
L0080,2025-04-29,171,320796,10013,855,165,161
L0080,2025-04-30,184,588800,6825,920,173,165
L0080,2025-05-01,178,780886,38350,890,161,151
L0080,2025-05-02,150,334650,8207,600,130,111
L0080,2025-05-03,232,583944,24243,696,225,209
L0080,2025-05-04,194,616532,27901,776,183,181
L0080,2025-05-05,161,376901,8392,644,136,126
L0080,2025-05-06,202,783760,6372,808,183,162
L0080,2025-05-07,147,629013,24492,735,145,124
L0080,2025-05-08,167,498829,21722,835,163,154
L0080,2025-05-09,139,615075,24233,973,136,123
L0080,2025-05-10,234,1050660,16639,1404,207,183
L0080,2025-05-11,205,580970,5692,1025,200,181
L0080,2025-05-12,152,429248,12087,1064,150,138
L0080,2025-05-13,180,629100,12648,1260,166,158
L0080,2025-05-14,201,872340,18679,1005,189,176
L0080,2025-05-15,167,385603,4819,1169,151,146
L0080,2025-05-16,158,489484,4459,948,146,144
L0080,2025-05-17,215,853120,21128,1290,202,179
L0080,2025-05-18,225,548775,15922,900,200,175
L0080,2025-05-19,195,495300,7144,780,175,172
L0080,2025-05-20,177,358779,13127,885,171,164
L0080,2025-05-21,152,483056,22751,456,136,124
L0080,2025-05-22,141,542004,6852,564,128,110
L0080,2025-05-23,139,428954,20883,695,128,126
L0080,2025-05-24,214,924480,35015,642,197,188
L0080,2025-05-25,171,650826,14328,855,156,144
L0080,2025-05-26,160,343360,4658,640,148,128
L0080,2025-05-27,199,729932,10187,1194,185,158
L0080,2025-05-28,142,434094,6634,994,120,106
L0080,2025-05-29,190,352070,3128,1330,179,171
L0080,2025-05-30,160,345920,3559,640,139,128
L0080,2025-05-31,243,530226,26360,729,238,228
L0080,2025-06-01,196,877688,10575,588,180,177
L0080,2025-06-02,187,655809,8410,748,178,160
L0080,2025-06-03,194,445036,16201,1358,192,182
L0080,2025-06-04,177,654015,30323,531,161,154
L0080,2025-06-05,176,514800,13816,1056,160,150
L0080,2025-06-06,186,584784,23602,930,171,156
L0080,2025-06-06,186,584784,23602,930,171,156
L0080,2025-06-07,212,623916,10960,1484,191,179
L0080,2025-06-08,241,534538,9605,1205,220,214
L0080,2025-06-09,198,523512,8762,792,172,168
L0080,2025-06-10,197,371936,10981,788,178,160
L0080,2025-06-11,145,287680,11643,435,142,135
L0080,2025-06-12,180,488340,21577,900,163,139
L0080,2025-06-13,195,405795,17590,975,179,156
L0080,2025-06-14,234,907686,11528,702,203,178
L0080,2025-06-15,176,701712,22264,528,162,154
L0080,2025-06-16,192,511680,16145,1152,176,167
L0080,2025-06-17,149,594957,26585,596,134,117
L0080,2025-06-18,139,596032,13089,556,129,122
L0080,2025-06-19,180,703080,25351,1260,159,147
L0080,2025-06-20,186,482484,22014,1116,179,152
L0080,2025-06-21,185,688570,8391,1110,169,162
L0080,2025-06-23,161,419727,15056,966,157,151
L0080,2025-06-24,185,759240,22742,1110,157,139
L0080,2025-06-25,144,367920,10180,864,137,128
L0080,2025-06-26,142,347048,8671,568,127,121
L0080,2025-06-27,169,515450,4327,1183,163,153
L0080,2025-06-28,240,585120,4176,720,204,194
L0080,2025-06-29,241,755053,23721,964,216,196
L0081,2025-01-01,207,418968,17885,1242,191,169
L0081,2025-01-02,221,621894,20223,1547,196,181
L0081,2025-01-03,178,532932,16266,890,171,164
L0081,2025-01-04,222,941502,44144,1554,203,198
L0081,2025-01-05,202,529846,12504,1414,180,160
L0081,2025-01-06,188,803136,31251,1128,186,158
L0081,2025-01-07,235,529455,21656,1175,230,221
L0081,2025-01-08,176,681648,16665,1056,172,162
L0081,2025-01-09,187,395318,11396,1122,175,172
L0081,2025-01-10,158,566272,17151,790,143,129
L0081,2025-01-11,237,535383,17206,1422,223,190
L0081,2025-01-12,249,948441,35283,747,243,212
L0081,2025-01-13,209,481118,4863,1254,196,187
L0081,2025-01-14,228,418380,12181,1140,221,191
L0081,2025-01-15,173,726773,35089,865,159,154
L0081,2025-01-16,161,703087,8195,805,160,147
L0081,2025-01-17,174,394110,10166,696,149,143
L0081,2025-01-18,261,885312,21400,783,255,238
L0081,2025-01-19,193,444286,18171,1158,172,160
L0081,2025-01-20,223,782507,10774,669,197,193
L0081,2025-01-21,176,655776,30455,528,152,146
L0081,2025-01-22,186,489552,19160,930,163,141
L0081,2025-01-23,190,371640,7370,1330,169,144
L0081,2025-01-24,171,574731,13898,513,170,159
L0081,2025-01-25,198,364716,17545,1386,188,177
L0081,2025-01-26,194,396148,12711,1164,188,178
L0081,2025-01-27,202,583578,19464,1010,183,162
L0081,2025-01-28,230,937940,44973,920,216,206
L0081,2025-01-29,175,542850,20360,525,158,137
L0081,2025-01-30,159,502917,7937,1113,150,145
L0081,2025-01-31,222,948606,36601,888,198,171
L0081,2025-02-01,238,668780,16572,1190,207,201
L0081,2025-02-02,249,825186,22182,1245,231,203
L0081,2025-02-03,165,665280,13634,990,154,152
L0081,2025-02-04,174,592122,10334,870,172,162
L0081,2025-02-05,235,821325,31988,940,210,202
L0081,2025-02-06,225,977850,37656,1350,202,189
L0081,2025-02-07,216,854928,41220,648,196,188
L0081,2025-02-08,203,608594,30290,609,188,168
L0081,2025-02-09,195,728520,9098,1365,168,161
L0081,2025-02-10,224,938336,6446,1568,208,187
L0081,2025-02-11,196,570164,23892,784,181,167
L0081,2025-02-12,235,566820,8391,940,204,194
L0081,2025-02-13,166,733222,21538,1162,149,129
L0081,2025-02-14,181,625355,18278,543,155,145
L0081,2025-02-15,271,1050667,40857,813,257,226
L0081,2025-02-16,243,948429,43972,1215,240,205
L0081,2025-02-17,162,667926,17494,972,157,136
L0081,2025-02-18,181,411594,3521,905,157,149
L0081,2025-02-19,162,541890,18553,648,145,133
L0081,2025-02-20,179,562239,22882,895,171,169
L0081,2025-02-21,226,935188,12926,1130,212,208
L0081,2025-02-22,218,641138,29889,1090,198,177
L0081,2025-02-23,251,777096,33487,753,244,221
L0081,2025-02-24,197,783863,8837,591,182,179
L0081,2025-02-25,214,425004,15673,1498,207,199
L0081,2025-02-26,187,344267,6712,561,173,149
L0081,2025-02-27,167,501501,15592,835,159,143
L0081,2025-02-28,206,690512,27543,824,184,172
L0081,2025-03-01,226,900158,43286,1356,214,207
L0081,2025-03-02,214,620386,28580,1070,182,174
L0081,2025-03-03,212,797756,30441,1272,188,160
L0081,2025-03-04,229,522120,15616,1145,212,199
L0081,2025-03-05,202,673468,11023,1212,189,182
L0081,2025-03-07,211,712336,26857,1266,210,203
L0081,2025-03-08,200,485200,8476,600,184,177
L0081,2025-03-09,261,988146,45099,1305,235,211
L0081,2025-03-10,223,625069,5370,1115,205,183
L0081,2025-03-12,189,402381,9063,945,164,152
L0081,2025-03-13,231,882882,38836,1155,208,181
L0081,2025-03-14,194,463272,19032,970,169,146
L0081,2025-03-15,270,1159650,42295,1080,261,225
L0081,2025-03-16,254,939800,31761,1524,222,193
L0081,2025-03-17,230,-100,45803,1380,205,191
L0081,2025-03-18,209,529188,19687,1463,204,175
L0081,2025-03-19,195,826605,26969,585,173,148
L0081,2025-03-20,215,394310,6197,1075,201,178
L0081,2025-03-21,209,815518,21497,1463,180,176
L0081,2025-03-22,198,719730,21108,594,191,164
L0081,2025-03-23,215,851400,38848,1290,194,182
L0081,2025-03-24,202,825776,32563,808,191,167
L0081,2025-03-25,174,452400,11307,1218,169,152
L0081,2025-03-26,218,500528,15172,1090,197,182
L0081,2025-03-27,235,546140,3594,1410,211,200
L0081,2025-03-28,203,443555,5112,1421,174,172
L0081,2025-03-29,249,930513,44210,1245,234,215
L0081,2025-03-30,272,1136416,55244,1360,246,239
L0081,2025-03-31,185,666185,29104,1110,166,144
L0081,2025-04-01,233,643080,3912,1165,209,198
L0081,2025-04-02,206,490692,20777,824,181,178
L0081,2025-04-03,164,329804,12876,984,139,128
L0081,2025-04-04,217,656425,20727,651,203,183
L0081,2025-04-05,262,547056,26168,1310,234,230
L0081,2025-04-06,259,531727,9544,777,258,229
L0081,2025-04-07,169,318058,13846,1183,164,149
L0081,2025-04-08,180,468180,10056,540,163,156
L0081,2025-04-09,164,531032,22194,984,148,135
L0081,2025-04-10,210,393540,14962,1050,188,180
L0081,2025-04-11,178,776258,14166,890,152,132
L0081,2025-04-12,234,547560,21400,1170,211,205
L0081,2025-04-13,275,773025,25583,825,248,220
L0081,2025-04-14,172,436364,6048,1204,158,155
L0081,2025-04-15,222,466422,3557,1332,215,203
L0081,2025-04-16,186,377022,7597,,175,164
L0081,2025-04-17,195,708435,25158,1170,180,157
L0081,2025-04-18,202,646804,10678,606,185,167
L0081,2025-04-19,207,475893,12355,1035,192,166
L0081,2025-04-20,238,785400,34606,1428,206,194
L0081,2025-04-21,206,899602,25147,1030,204,184
L0081,2025-04-22,194,714114,32568,776,184,168
L0081,2025-04-23,194,734678,16551,776,171,149
L0081,2025-04-24,195,542100,11688,975,174,170
L0081,2025-04-25,190,715540,5015,950,180,170
L0081,2025-04-26,213,404487,3168,1065,182,167
L0081,2025-04-27,231,911988,40693,693,228,196
L0081,2025-04-28,213,715467,17152,1491,198,185
L0081,2025-04-29,180,486540,11668,900,175,151
L0081,2025-04-30,184,413632,16948,920,157,153
L0081,2025-05-01,229,651734,27325,916,206,188
L0081,2025-05-02,185,694305,26673,1295,162,142
L0081,2025-05-03,257,617828,3663,771,229,220
L0081,2025-05-04,249,613785,17162,1494,222,213
L0081,2025-05-05,185,445295,7139,925,172,157
L0081,2025-05-06,214,648634,3670,642,184,173
L0081,2025-05-07,172,557796,10773,688,167,155
L0081,2025-05-08,174,594210,25630,696,163,157
L0081,2025-05-09,226,788062,14907,1582,206,183
L0081,2025-05-10,278,811482,39633,834,237,234
L0081,2025-05-11,211,870586,35942,844,190,170
L0081,2025-05-12,213,441762,19369,1491,201,188
L0081,2025-05-13,215,750780,14729,645,197,173
L0081,2025-05-14,206,585040,6014,824,203,193
L0081,2025-05-15,188,720604,28517,564,180,181
L0081,2025-05-17,264,824736,23720,1056,245,228
L0081,2025-05-18,277,1057309,33775,831,274,259
L0081,2025-05-19,184,409584,17955,1104,161,159
L0081,2025-05-20,207,790533,12368,1035,182,177
L0081,2025-05-21,196,814576,7276,1176,171,164
L0081,2025-05-22,181,513316,10576,543,162,138
L0081,2025-05-23,186,629982,14754,1116,162,152
L0081,2025-05-24,199,735504,25526,796,193,183
L0081,2025-05-25,252,1118880,54887,1008,249,216
L0081,2025-05-26,166,392092,5273,664,151,129
L0081,2025-05-27,215,939765,13942,860,206,177
L0081,2025-05-28,185,468050,18379,1295,162,147
L0081,2025-05-29,221,895271,32974,884,188,165
L0081,2025-05-30,228,515280,7976,1368,201,183
L0081,2025-05-31,248,622232,5882,1240,228,221
L0081,2025-06-01,238,498134,9749,714,214,195
L0081,2025-06-02,210,808500,19697,840,181,162
L0081,2025-06-03,230,878370,41220,1610,206,176
L0081,2025-06-04,177,715788,8387,885,164,153
L0081,2025-06-05,170,738310,36676,680,159,154
L0081,2025-06-06,183,469761,11891,1098,161,139
L0081,2025-06-07,197,709594,27355,1182,180,156
L0081,2025-06-08,272,1215024,48264,1904,258,242
L0081,2025-06-09,165,453585,16202,495,159,145
L0081,2025-06-10,165,676665,32793,825,141,131
L0081,2025-06-11,197,358343,14803,788,185,178
L0081,2025-06-12,185,604210,27064,740,165,155
L0081,2025-06-13,157,343830,5427,471,146,136
L0081,2025-06-14,253,851092,29464,1265,241,212
L0081,2025-06-15,189,649215,20351,945,170,158
L0081,2025-06-16,191,720834,22745,764,167,168
L0081,2025-06-17,165,374880,12258,495,164,151
L0081,2025-06-18,211,666760,16375,633,205,177
L0081,2025-06-19,220,979660,25307,1100,194,186
L0081,2025-06-20,189,618597,29158,945,178,157
L0081,2025-06-21,234,967590,41754,936,211,180
L0081,2025-06-22,233,859304,14571,1398,224,200
L0081,2025-06-23,221,775710,30303,1105,201,193
L0081,2025-06-24,227,1013782,14653,1589,202,193
L0081,2025-06-25,198,477972,8772,1188,186,161
L0081,2025-06-26,182,711074,27051,1092,168,148
L0081,2025-06-27,165,710820,18561,825,150,147
L0081,2025-06-28,281,1013567,46831,1124,275,238
L0081,2025-06-29,252,705852,35139,1764,232,206
L0082,2025-01-01,133,274379,2419,665,129,121
L0082,2025-01-02,140,559860,8579,840,136,124
L0082,2025-01-03,111,452658,14448,555,101,92
L0082,2025-01-04,141,276360,8396,705,133,125
L0082,2025-01-05,121,267410,6559,363,116,110
L0082,2025-01-06,117,369954,6991,351,109,95
L0082,2025-01-07,118,230808,3065,590,117,112
L0082,2025-01-08,138,465198,4976,690,131,115
L0082,2025-01-09,134,424110,15132,670,114,104
L0082,2025-01-10,139,525142,22032,834,130,116
L0082,2025-01-11,137,515668,23697,685,119,114
L0082,2025-01-12,164,532016,4835,656,144,125
L0082,2025-01-13,120,396120,11590,720,104,89
L0082,2025-01-14,108,332316,2780,648,100,93
L0082,2025-01-15,133,239666,5244,665,120,110
L0082,2025-01-16,128,550272,26379,384,118,104
L0082,2025-01-17,134,587456,4212,536,121,118
L0082,2025-01-18,147,601524,23336,1029,135,128
